Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2006","2006","1000 USD","924165","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2007","2007","1000 USD","975167","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2008","2008","1000 USD","1441698","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2009","2009","1000 USD","1606050","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2010","2010","1000 USD","2585366","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01640","Cocoa beans","2011","2011","1000 USD","2575154","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01491.01","Oil palm fruit","1997","1997","1000 USD","53686","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01491.01","Oil palm fruit","1998","1998","1000 USD","62456","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01491.01","Oil palm fruit","1999","1999","1000 USD","50588","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2004","2004","1000 USD","1228","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2005","2005","1000 USD","1412","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2006","2006","1000 USD","1325","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2007","2007","1000 USD","1657","E","Estimated value"
"QV","Value of Agricultural Production","384","Côte d'Ivoire","57","Gross Production Value (current thousand US$)","01241.90","Other beans, green","2008","2008","1000 USD","1826","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","1994","1994","1000 USD","12630","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","1995","1995","1000 USD","18673","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","1996","1996","1000 USD","13905","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","1997","1997","1000 USD","19857","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","1998","1998","1000 USD","26382","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","1999","1999","1000 USD","19523","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2000","2000","1000 USD","13469","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2001","2001","1000 USD","5641","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2002","2002","1000 USD","8639","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2003","2003","1000 USD","12717","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2004","2004","1000 USD","23839","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2005","2005","1000 USD","21545","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2006","2006","1000 USD","19625","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2007","2007","1000 USD","23473","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2008","2008","1000 USD","27073","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2009","2009","1000 USD","25421","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2010","2010","1000 USD","28854","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2011","2011","1000 USD","34693","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2012","2012","1000 USD","15413","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2013","2013","1000 USD","32974","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2014","2014","1000 USD","23296","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2015","2015","1000 USD","24766","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2016","2016","1000 USD","14746","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01341","Apples","2017","2017","1000 USD","20618","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1994","1994","1000 USD","5738","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1995","1995","1000 USD","10301","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1996","1996","1000 USD","8746","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1997","1997","1000 USD","11086","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1998","1998","1000 USD","3386","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","1999","1999","1000 USD","3932","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2000","2000","1000 USD","1926","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2001","2001","1000 USD","3705","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2002","2002","1000 USD","4509","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2003","2003","1000 USD","5017","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2004","2004","1000 USD","5723","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2005","2005","1000 USD","8990","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2006","2006","1000 USD","7742","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2007","2007","1000 USD","7254","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2008","2008","1000 USD","11859","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2009","2009","1000 USD","5428","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2010","2010","1000 USD","2857","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2011","2011","1000 USD","4995","E","Estimated value"
"QV","Value of Agricultural Production","191","Croatia","57","Gross Production Value (current thousand US$)","01344.02","Cherries","2012","2012","1000 USD","5188","E","Estimated value"
